permno,month,ret_excess,mkt_excess,smb,hml,beta,size,bm
10200,2005-08-01,0.291702023267746,-0.012199999999999999,-0.0098,0.0134,0.9454686018499555,-0.3696390666702554,-0.09198655196110596
10200,2005-09-01,-0.20494608142375947,0.0049,-0.0067,0.0069,0.9470280080426093,-0.36942608036992586,-0.09198655196110596
10200,2005-10-01,0.1831974993228912,-0.0202,-0.0123,0.0040999999999999995,0.9371249231491119,-0.37054800255773607,-0.09198655196110596
10200,2005-11-01,-0.2031000029802322,0.0361,0.009899999999999999,-0.012,0.6721680665507643,-0.3699255220312825,-0.09198655196110596
10200,2005-12-01,0.3481513207435608,-0.0025,-0.0040999999999999995,0.0022,0.6794607158138025,-0.373341805749136,-0.09198655196110596
10200,2006-01-01,0.184,0.0304,0.0542,0.0109,0.6268763431713695,-0.3726071580411483,-0.09198655196110596
10200,2006-02-01,-0.06655793842077255,-0.003,-0.004,-0.0037,0.6039179174835122,-0.3737244848227568,-0.09198655196110596
10200,2006-03-01,-0.17223928565979002,0.0146,0.0345,0.0055000000000000005,0.35000873488051604,-0.3747786171871776,-0.09198655196110596
10200,2006-04-01,-0.06035676465034485,0.0073,-0.0143,0.023399999999999997,0.7102996267241473,-0.37422963383331537,-0.09198655196110596
10200,2006-05-01,-0.127509185898304,-0.035699999999999996,-0.0298,0.0239,0.7164193744077759,-0.374799938359617,-0.09198655196110596
10200,2006-06-01,-0.04975159028172493,-0.0034999999999999996,-0.0038,0.008,0.6168782388392571,-0.3751203984043787,-0.09198655196110596
10200,2006-07-01,0.02339723399281502,-0.0078000000000000005,-0.039900000000000005,0.0262,0.6191338996969467,-0.37402694669969466,-0.5200813058472544
10200,2006-08-01,0.07246667550802231,0.0203,0.0101,-0.0204,0.5934152670057179,-0.36995562622646827,-0.5200813058472544
10200,2006-09-01,0.04853160169124603,0.0184,-0.0134,6e-4,0.6030591895989161,-0.3683558023886575,-0.5200813058472544
10200,2006-10-01,-0.02762945879101753,0.0323,0.0172,-0.0026,0.5290968441076342,-0.36620844637303096,-0.5200813058472544
10200,2006-11-01,-0.12468188596963879,0.0171,0.0072,0.0011,0.6954875575141346,-0.36635269282074867,-0.5200813058472544
10200,2006-12-01,-0.041671279162168506,0.0087,-0.0113,0.0271,0.6880560502981783,-0.36729783000736826,-0.5200813058472544
10200,2007-01-01,0.1165964975714684,0.013999999999999999,0.0014000000000000002,-0.006999999999999999,0.8130927799654815,-0.3687789062674207,-0.5200813058472544
10200,2007-02-01,-0.01967307639420033,-0.0196,0.0118,-0.0012,0.7788181986222648,-0.36716825733140923,-0.5200813058472544
10200,2007-03-01,0.015054898482561111,0.0068000000000000005,0.0015,-0.009399999999999999,0.6669761155571922,-0.3677487149332298,-0.5200813058472544
10200,2007-04-01,0.1063594594359398,0.0349,-0.0217,-0.0143,0.5360652671826277,-0.3660778944668232,-0.5200813058472544
10200,2007-05-01,0.09846407409906391,0.032400000000000005,0.0023,-0.0062,0.5940910585188793,-0.36607056510076263,-0.5200813058472544
10200,2007-06-01,0.0037519924379885196,-0.0196,0.0076,-0.010700000000000001,0.25018565001222676,-0.3659093764473099,-0.5200813058472544
10200,2007-07-01,-0.01682056141644716,-0.0373,-0.026099999999999998,-0.0373,0.7547645285618194,-0.36586926792535657,-0.8978173984861983
10200,2007-08-01,0.1178779940485954,0.0092,-0.0014000000000000002,-0.0189,0.7521508019628323,-0.3659460405115747,-0.8978173984861983
10200,2007-09-01,-8.852426771074531e-4,0.0322,-0.0222,-0.0223,0.8110356185460901,-0.3648866447983306,-0.8978173984861983
10200,2007-10-01,-0.02109835281670094,0.018000000000000002,0.0012,-0.0311,0.29320096420502356,-0.3641447451062689,-0.8978173984861983
10200,2007-11-01,0.1206447163581848,-0.0483,-0.029300000000000003,-0.009399999999999999,0.5182092451409596,-0.36417981897168655,-0.8978173984861983
10200,2007-12-01,0.36759287219047554,-0.0087,0.0016,-0.0052,0.8286433469381953,-0.36488784687660025,-0.8978173984861983
10200,2008-01-01,-0.01584048087745905,-0.0636,-0.0098,0.0401,0.4586245646090036,-0.3615396492538696,-0.8978173984861983
10200,2008-02-01,-0.1824145544052124,-0.030899999999999997,-0.0040999999999999995,-0.0084,0.9785414866460488,-0.3621998809181371,-0.8978173984861983
10200,2008-03-01,-0.09054683996438981,-0.009300000000000001,0.0077,0.0034999999999999996,1.0626602519242334,-0.36367467319681107,-0.8978173984861983
10200,2008-04-01,0.1496522880315781,0.046,-0.0172,-0.0109,0.4620722366926535,-0.36453624004644286,-0.8978173984861983
10200,2008-05-01,0.037839599621295926,0.018600000000000002,0.029500000000000002,-0.015300000000000001,0.5987597728403631,-0.36296968274246394,-0.8978173984861983
10200,2008-06-01,-0.1836757670164108,-0.08439999999999999,0.0124,-0.027000000000000003,1.009331171341452,-0.362405098112754,-0.8978173984861983
10200,2008-07-01,0.1277373239994049,-0.0077,0.0256,0.0527,0.6921220065992694,-0.36296263091052655,-1.1030963561163412
10200,2008-08-01,0.006204683453589678,0.015300000000000001,0.035,0.0148,0.7333416944227016,-0.3641642357465945,-1.1030963561163412
10200,2008-09-01,-0.1244050010442734,-0.0924,-0.0124,0.059000000000000004,0.7459301946914255,-0.3638450260536994,-1.1030963561163412
10200,2008-10-01,-0.1494199200153351,-0.1723,-0.0252,-0.0222,0.8489695586352094,-0.3639848258891999,-1.1030963561163412
10200,2008-11-01,-0.02773145264685154,-0.0786,-0.0287,-0.063,0.790379293565045,-0.3643080669306832,-1.1030963561163412
10200,2008-12-01,-0.03076926246285439,0.0174,0.0349,7.000000000000001e-4,0.9108198057828841,-0.36425880405643923,-1.1030963561163412
10200,2009-01-01,0.08201063424348831,-0.0812,0.0018,-0.11109999999999999,1.0140727051003278,-0.364201709631183,-1.1030963561163412
10200,2009-02-01,-0.04410979354977608,-0.10099999999999999,0.0013,-0.0691,0.9289290201685382,-0.3625729576611404,-1.1030963561163412
10200,2009-03-01,0.2248639051198959,0.0895,0,0.0334,1.2149924349972896,-0.3620846428248497,-1.1030963561163412
10200,2009-04-01,-0.112834854221344,0.1018,0.0528,0.0526,0.23927806202296353,-0.3610908248471543,-1.1030963561163412
10200,2009-05-01,-0.04235289990901947,0.0521,-0.0252,0.0037,0.18267744847833042,-0.36383404473896475,-1.1030963561163412
10200,2009-06-01,0.3512512909412384,0.0043,0.026600000000000002,-0.027200000000000002,0.2894598518991029,-0.36366294237173385,-1.1030963561163412
10200,2009-07-01,-0.02373638393580914,0.07719999999999999,0.0187,0.0484,-0.2660683886181752,-0.3620062129017825,-0.651810443010629
10200,2009-08-01,-0.06527688930034638,0.0333,-0.0108,0.07629999999999999,-0.33928502565591284,-0.3632170145302295,-0.651810443010629
10200,2009-09-01,-0.002091982571780682,0.0408,0.024300000000000002,0.0104,-0.3800093737899463,-0.3635008108661365,-0.651810443010629
10200,2009-10-01,-0.02594812586903572,-0.0259,-0.0434,-0.042,-0.4532143554164742,-0.3644107749245633,-0.651810443010629
10200,2009-11-01,-0.03688530623912811,0.0556,-0.0239,-0.0033,-0.4557207884132396,-0.3638772945722261,-0.651810443010629
10200,2009-12-01,-0.1256318522453308,0.0275,0.0604,-0.0017000000000000001,-0.6911508033097095,-0.36352973914773856,-0.651810443010629
10200,2010-01-01,-0.160583958029747,-0.0336,0.004,0.0043,-0.6974815038911614,-0.36359329059639023,-0.651810443010629
10200,2010-02-01,-0.02318845316767693,0.034,0.011899999999999999,0.0322,-0.6374039151331713,-0.36575057335482647,-0.651810443010629
10200,2010-03-01,0.20464779605865482,0.06309999999999999,0.0148,0.022099999999999998,-0.4790603031023322,-0.36582707838918604,-0.651810443010629
10200,2010-04-01,-0.13556797633171078,0.02,0.0487,0.028900000000000002,-0.5093013152112794,-0.365374663892031,-0.651810443010629
10200,2010-05-01,0.01129600016176701,-0.0789,9e-4,-0.024399999999999998,-0.7830024459599878,-0.3659134963698403,-0.651810443010629
10200,2010-06-01,-0.09587462822198868,-0.0557,-0.0181,-0.047,-0.6154396613477384,-0.3670038432697952,-0.651810443010629
10200,2010-07-01,0.006130523809790611,0.0693,0.0024,-0.003,-0.8522149300136965,-0.3665520686691826,0.44447664380839613
10200,2010-08-01,0.049435628408193585,-0.04769999999999999,-0.029500000000000002,-0.0196,-0.8433442116811327,-0.36589377066919393,0.44447664380839613
10200,2010-09-01,-0.00304984970241785,0.09539999999999998,0.039599999999999996,-0.0317,-0.8782796494476612,-0.3645595131140819,0.44447664380839613
10200,2010-10-01,0.14782898297309882,0.0388,0.0121,-0.024900000000000002,-0.766939716614331,-0.3637345149435469,0.44447664380839613
10200,2010-11-01,-0.04133713448643684,0.006,0.0377,-0.0088,-0.6604431424890308,-0.36298484786706897,0.44447664380839613
10200,2010-12-01,0.2606527077198029,0.0682,0.0067,0.0378,-0.441819681515638,-0.3637264658836071,0.44447664380839613
10200,2011-01-01,0.10224542191028589,0.0199,-0.024399999999999998,0.0077,-0.498555221723197,-0.3627487258647318,0.44447664380839613
10200,2011-02-01,-0.06779824028015137,0.0349,0.0147,0.0124,-0.5372589355801358,-0.3620422308074657,0.44447664380839613
10200,2011-03-01,-0.2241664213895798,0.0046,0.0256,-0.018799999999999997,-0.5109635872658768,-0.3622737702856134,0.44447664380839613
10200,2011-04-01,0.06951871514320374,0.028999999999999998,-0.0032,-0.0248,-0.4838287610212193,-0.36362304943233115,0.44447664380839613
10200,2011-05-01,-0.04750001430511475,-0.0127,-0.006500000000000001,-0.02,-0.5323952692219887,-0.362917230638335,0.44447664380839613
10200,2011-06-01,-0.04461938142776489,-0.0175,-0.0014000000000000002,-0.0038,-0.5326879991334628,-0.3633893530532554,0.44447664380839613
10200,2011-07-01,-0.03021981567144394,-0.0235,-0.0129,-0.0091,-0.5269445138841484,-0.36338240100783586,0.14974062290525433
10200,2011-08-01,-0.0624229555785656,-0.0599,-0.030699999999999998,-0.024,-0.5067805353619784,-0.3633031896686612,0.14974062290525433
10200,2011-09-01,-0.01510572619736195,-0.0759,-0.0333,-0.0175,-0.5365263885084989,-0.3637407796711776,0.14974062290525433
10200,2011-10-01,0.05214726179838181,0.11349999999999999,0.033,0.0012,-0.5451343326336425,-0.3623464135301618,0.14974062290525433
10200,2011-11-01,-0.01457724533975124,-0.0028000000000000004,-0.0017000000000000001,-0.0046,-0.5045260310620011,-0.36233954384919553,0.14974062290525433
10200,2011-12-01,0.026627192273736,0.0074,-0.006,0.0161,-0.4997959881668588,-0.36290219672310275,0.14974062290525433
10200,2012-01-01,0.1556196510791779,0.050499999999999996,0.0206,-0.009399999999999999,-0.4415091556723223,-0.3652814128699038,0.14974062290525433
10200,2012-02-01,0.09975052624940872,0.044199999999999996,-0.018600000000000002,0.0043,-0.4071717027337242,-0.36517651741542034,0.14974062290525433
10200,2012-03-01,0.3378685414791107,0.0311,-0.0066,0.011200000000000002,-0.30188547354282974,-0.3640985829690115,0.14974062290525433
10200,2012-04-01,-0.2525424063205719,-0.0085,-0.0040999999999999995,-0.0077,-0.30702494730348223,-0.3637519172633767,0.14974062290525433
10200,2012-05-01,-0.07266229221820832,-0.061900000000000004,9e-4,-0.0106,-0.2684495132236972,-0.36407738570270937,0.14974062290525433
10200,2012-06-01,0.05134475231170654,0.038900000000000004,0.0064,0.0059,-0.2688824900074901,-0.365170300083916,0.14974062290525433
10200,2012-07-01,-0.06511632353067398,0.0079,-0.027200000000000002,-0.0012,-0.265871019301179,-0.3641434612284486,-0.15740785689695902
10200,2012-08-01,0.4153229164123535,0.0255,0.0048,0.013000000000000001,-0.15744605385138785,-0.36396792458146976,-0.15740785689695902
10200,2012-09-01,0.047351667487621305,0.0273,0.0054,0.0158,-0.13696474759245897,-0.36266491192990646,-0.15740785689695902
10200,2012-10-01,-0.1443953199148178,-0.0176,-0.011699999999999999,0.0356,-0.09685044779539634,-0.362522301090554,-0.15740785689695902
10200,2012-11-01,0.2646058665752411,0.0078000000000000005,0.0060999999999999995,-0.0083,0.006985174871011488,-0.3630359342458645,-0.15740785689695902
10200,2012-12-01,-0.02645652758181095,0.0118,0.0152,0.0353,0.05487585283613288,-0.36176455955254566,-0.15740785689695902
10200,2013-01-01,0.09872609376907349,0.0557,0.0031,0.0095,0.123489340003751,-0.3619899876296192,-0.15740785689695902
10200,2013-02-01,-0.09710145741701126,0.0129,-0.0033,0.001,0.048421944786667656,-0.3618396919087385,-0.15740785689695902
10200,2013-03-01,0.1091492474079132,0.0403,0.0083,-0.0023,0.04928822255065044,-0.3623730703493192,-0.15740785689695902
10200,2013-04-01,0.2966715395450592,0.0155,-0.0236,0.005,0.0016271893331295281,-0.3631974375782586,-0.15740785689695902
10200,2013-05-01,-0.07589288800954819,0.027999999999999997,0.0172,0.026699999999999998,-0.032944343590060224,-0.36187280920789144,-0.15740785689695902
10200,2013-06-01,-0.004830913618206978,-0.012,0.0132,5e-4,-0.16865126202251618,-0.36279982449979276,-0.15740785689695902
10200,2013-07-01,0.2342233508825302,0.0565,0.0187,0.005699999999999999,-0.05391655110116425,-0.3636949128535287,-0.8260817132263416
10200,2013-08-01,-0.04031463712453842,-0.0271,0.0026,-0.0268,-0.047997943199410274,-0.3629393822123452,-0.8260817132263416
10200,2013-09-01,0.1362704783678055,0.0377,0.028999999999999998,-0.0123,-0.12871208963995157,-0.3626302931944439,-0.8260817132263416
10200,2013-10-01,-0.01352575048804283,0.0418,-0.015600000000000001,0.0126,-0.40206434274469965,-0.36233937896115787,-0.8260817132263416
10200,2013-11-01,0.2312614917755127,0.0313,0.0129,0.0028000000000000004,-0.24014721500094285,-0.3626445241823922,-0.8260817132263416
10200,2013-12-01,0.0126206437125802,0.0281,-0.0046,-1e-4,-0.2411891956603474,-0.36149569474361054,-0.8260817132263416
10200,2014-01-01,0.1348972916603088,-0.0332,0.0092,-0.0202,-0.1476595854054696,-0.36149158173877605,-0.8260817132263416
10200,2014-02-01,-0.03294568881392479,0.04650000000000001,0.0037,-0.0031,-0.07678178961507802,-0.3606317139789175,-0.8260817132263416
10200,2014-03-01,-0.1409486085176468,0.0043,-0.0187,0.0492,-0.17574399986415434,-0.36082068517411187,-0.8260817132263416
10200,2014-04-01,0.2325039505958557,-0.0019,-0.042,0.011399999999999999,0.191917538546629,-0.36155682666889516,-0.8260817132263416
10200,2014-05-01,0.2138800770044327,0.0206,-0.0189,-0.0013,0.27767373548215263,-0.3602202033446326,-0.8260817132263416
10200,2014-06-01,0.1845114976167679,0.026099999999999998,0.030899999999999997,-0.0069,0.3572035080458652,-0.35867240103107684,-0.8260817132263416
10200,2014-07-01,-0.0798596516251564,-0.0204,-0.042800000000000005,2e-4,0.5637861048824515,-0.3574087407431542,-1.3011429124875629
10200,2014-08-01,-0.09108249098062515,0.0424,0.0038,-0.0043,0.5220682427628262,-0.3573167731405934,-1.3011429124875629
10200,2014-09-01,0.04459603503346443,-0.0197,-0.037200000000000004,-0.013500000000000002,0.49137064162986277,-0.358434540461806,-1.3011429124875629
10200,2014-10-01,0.2667001187801361,0.0252,0.042199999999999994,-0.0183,0.5125304958260553,-0.35803926357753035,-1.3011429124875629
10200,2014-11-01,-0.09317995607852936,0.0255,-0.020499999999999997,-0.030899999999999997,0.5491195127480216,-0.35694268053708944,-1.3011429124875629
10200,2014-12-01,-0.1342370510101318,-6e-4,0.024900000000000002,0.0227,0.6487933046429023,-0.3580662068113894,-1.3011429124875629
10200,2015-01-01,0.2267677634954453,-0.0311,-0.0054,-0.0361,0.2359738575025003,-0.35957020995028716,-1.3011429124875629
10200,2015-02-01,0.05846019461750984,0.0613,0.006,-0.018600000000000002,0.2344519543608653,-0.3566939228982399,-1.3011429124875629
10200,2015-03-01,0.180863544344902,-0.011200000000000002,0.030699999999999998,-0.0040999999999999995,0.06293043392055601,-0.35702228509766326,-1.3011429124875629
10200,2015-04-01,-0.02799737639725208,0.0059,-0.0304,0.0183,0.09233069938786638,-0.35553907031033966,-1.3011429124875629
10200,2015-05-01,0.3812266290187836,0.013600000000000001,0.0092,-0.011200000000000002,0.15502777902858,-0.3549856468316916,-1.3011429124875629
10200,2015-06-01,0.01251231972128153,-0.015300000000000001,0.028999999999999998,-0.0078000000000000005,0.0368706249314264,-0.35096233881810207,-1.3011429124875629
10200,2015-07-01,-0.1516840755939484,0.0154,-0.042,-0.0407,0.09873630289058075,-0.35036706119890054,-1.4372261194948461
10200,2015-08-01,-0.0265637394040823,-0.0604,0.0036,0.027999999999999997,0.28651922014100484,-0.35355123557740636,-1.4372261194948461
10200,2015-09-01,-0.1828051954507828,-0.030699999999999998,-0.0263,0.0058,0.8961464755007392,-0.35326177832836586,-1.4372261194948461
10200,2015-10-01,0.1935368478298187,0.0775,-0.0187,-0.0045000000000000005,1.114446619391499,-0.3562842821228409,-1.4372261194948461
10200,2015-11-01,-0.144705206155777,0.005600000000000001,0.036000000000000004,-0.0038,1.1452253794375382,-0.35383312879516904,-1.4372261194948461
10200,2015-12-01,-0.005024354143440724,-0.0217,-0.0281,-0.0259,0.9766307077160058,-0.3564981696790437,-1.4372261194948461
10200,2016-01-01,-0.2171378565788269,-0.057699999999999994,-0.0339,0.0207,1.3542720312211012,-0.35556150601038466,-1.4372261194948461
10200,2016-02-01,0.1614252809762955,-8e-4,0.008100000000000001,-0.005699999999999999,1.4359792620617287,-0.35845511568118704,-1.4372261194948461
10200,2016-03-01,0.0421630066215992,0.0696,0.0075,0.011000000000000001,1.2919232431004983,-0.3570543507964285,-1.4372261194948461
10200,2016-04-01,-0.006811421068757772,0.0092,0.0067,0.0321,1.314569349264396,-0.35659738200443264,-1.4372261194948461
10200,2016-05-01,-0.1007006151437759,0.0178,-0.0019,-0.0165,1.2519032005355668,-0.3561491265858458,-1.4372261194948461
10200,2016-06-01,0.14170323650836938,-5e-4,0.0059,-0.014499999999999999,1.2213234884467155,-0.3578999530005723,-1.4372261194948461
10200,2016-07-01,0.04512162845134735,0.0395,0.025099999999999997,-0.0129,1.1882981881176116,-0.3561770854919259,-1.386746701755227
10200,2016-08-01,0.08336641232967376,0.005,0.011699999999999999,0.0311,1.178389268739639,-0.35653032180021266,-1.386746701755227
10200,2016-09-01,-0.02601475488841534,0.0025,0.0213,-0.0121,1.3154835540044036,-0.35522884118385917,-1.386746701755227
10200,2016-10-01,-0.05386018041968346,-0.0202,-0.0441,0.0412,1.8443656284479315,-0.3557338069068406,-1.386746701755227
10200,2016-11-01,0.1269563900470734,0.048600000000000004,0.0567,0.0821,1.762004360592364,-0.35691284403655016,-1.386746701755227
10200,2016-12-01,-0.04315717383027077,0.0181,9e-4,0.036000000000000004,1.7613289986758673,-0.3565358281064411,-1.386746701755227
10200,2017-01-01,-0.02570820295214653,0.0194,-0.0113,-0.0274,1.88276939102322,-0.3587119579432703,-1.386746701755227
10200,2017-02-01,0.048534727907180795,0.035699999999999996,-0.0204,-0.0167,1.7833404168383016,-0.3583412553021111,-1.386746701755227
10200,2017-03-01,0.1168057000756264,0.0017000000000000001,0.0113,-0.0333,1.614523079238787,-0.35793712078342443,-1.386746701755227
10200,2017-04-01,0.044670456171035766,0.0109,0.0072,-0.0213,1.474897024387625,-0.35588271595885745,-1.386746701755227
10200,2017-05-01,0.0659942057967186,0.0106,-0.0252,-0.0375,1.4330281413918164,-0.3547960859640387,-1.386746701755227
10200,2017-06-01,0.0554651607811451,0.0078000000000000005,0.0223,0.0149,1.5124132122236011,-0.3533155115656572,-1.386746701755227
10200,2017-07-01,-0.02893354676365852,0.0187,-0.0146,-0.0022,1.4640201479585009,-0.35321816461152233,-1.3901101841948333
10200,2017-08-01,0.0835300389289856,0.0016,-0.0165,-0.0207,1.221488904882729,-0.3524909802968987,-1.3901101841948333
10200,2017-09-01,-0.123409703040123,0.025099999999999997,0.044500000000000005,0.030899999999999997,1.0669629804387082,-0.351143383405012,-1.3901101841948333
10200,2017-10-01,-0.030127530583739282,0.0225,-0.019299999999999998,0.0022,0.8454298571878587,-0.35177880111904863,-1.3901101841948333
10200,2017-11-01,-0.047843010592460634,0.031200000000000002,-0.005600000000000001,-5e-4,0.8016083989572316,-0.35258749738291245,-1.3901101841948333
10200,2017-12-01,0.022513201794028277,0.0106,-0.0132,3e-4,0.7951425518063178,-0.3546083385071309,-1.3901101841948333
10200,2018-01-01,-0.02618268691599369,0.0558,-0.0318,-0.013600000000000001,0.5338963710655985,-0.35401495215581996,-1.3901101841948333
10200,2018-02-01,-0.03163429536521435,-0.0365,0.0026,-0.0103,0.617435863229958,-0.35427577123441517,-1.3901101841948333
10200,2018-03-01,0.05391809140443802,-0.0235,0.0406,-0.0023,0.3729172093307186,-0.3541459607338872,-1.3901101841948333
10200,2018-04-01,0.021264446383714677,0.0029,0.011000000000000001,0.0048,0.27936473630484837,-0.35309675978178895,-1.3901101841948333
10200,2018-05-01,0.17914054677486418,0.0265,0.053099999999999994,-0.0313,0.5409177752138375,-0.3519888770388005,-1.3901101841948333
10200,2018-06-01,0.07552308723926544,0.0048,0.0113,-0.0233,0.5000174755363705,-0.34975676767008373,-1.3901101841948333
10200,2018-07-01,0.02582348797619343,0.0319,-0.0225,0.0045000000000000005,0.08177524077308303,-0.3474776434981368,-0.7657658456770633
10200,2018-08-01,0.133926567697525,0.0344,0.011399999999999999,-0.0398,0.1477639444521332,-0.34740777035064724,-0.7657658456770633
10200,2018-09-01,0.00906847721338272,6e-4,-0.023,-0.017,0.03757847201419513,-0.3443004758687516,-0.7657658456770633
10200,2018-10-01,-0.02425841751098633,-0.0768,-0.0482,0.034300000000000004,0.1038163649551877,-0.3431246396659879,-0.7657658456770633
10200,2018-11-01,0.1909332431077957,0.0169,-0.0068000000000000005,0.0026,-0.017600193703511298,-0.3426910822840559,-0.7657658456770633
10200,2018-12-01,-0.1863749748706818,-0.0955,-0.0242,-0.019,0.6049314007775733,-0.33713358382863196,-0.7657658456770633
10200,2019-01-01,0.07886314966678619,0.08410000000000001,0.028999999999999998,-0.0044,0.6796021539046352,-0.33982495785019123,-0.7657658456770633
10200,2019-02-01,0.042227402997016904,0.034,0.0204,-0.0268,0.757977013440702,-0.34057919203148307,-0.7657658456770633
10200,2019-03-01,-0.009292449770122765,0.011000000000000001,-0.0298,-0.0405,0.7283539035821315,-0.3406200817209787,-0.7657658456770633
10200,2019-04-01,0.1383873877763748,0.039599999999999996,-0.0174,0.0217,0.9413338702458998,-0.34013936798744554,-0.7657658456770633
10200,2019-05-01,0.028918165871500968,-0.0694,-0.0134,-0.023700000000000002,0.5442335476001179,-0.3355256924430145,-0.7657658456770633
10200,2019-06-01,0.2354246384620667,0.0693,0.0025,-0.0070999999999999995,0.6662014032916055,-0.32817385954938577,-0.7657658456770633
10200,2019-07-01,0.09629665551185608,0.011899999999999999,-0.0194,0.0042,0.631771350449891,-0.32087976289500664,-1.2092378387889622
10200,2019-08-01,-0.018339081591367722,-0.0258,-0.0232,-0.0495,0.7342533696389941,-0.3123985361865615,-1.2092378387889622
10200,2019-09-01,-0.1754881285905838,0.0143,-0.0097,0.0683,0.7371344627532945,-0.3094161038979343,-1.2092378387889622
10200,2019-10-01,0.035010568112134925,0.0206,0.0028000000000000004,-0.019299999999999998,0.6501778745428846,-0.3231516051471222,-1.2092378387889622
10200,2019-11-01,0.1152926737546921,0.0387,0.008,-0.0202,0.7770187750843841,-0.3222898713335537,-1.2092378387889622
10200,2019-12-01,0.0408535203397274,0.0277,0.0072,0.0179,0.7458864827149128,-0.31690403551199825,-1.2092378387889622
10200,2020-01-01,0.08399729396104813,-0.0011,-0.0313,-0.062400000000000004,1.0091789570858594,-0.3108265451729357,-1.2092378387889622
10200,2020-02-01,-0.1485254412412643,-0.08130000000000001,0.0103,-0.0379,1.253060868346457,-0.3022931234680746,-1.2092378387889622
10200,2020-03-01,0.12660377268791198,-0.1338,-0.0489,-0.1402,0.7657799203983491,-0.30955565755768993,-1.2092378387889622
10200,2020-04-01,0.2031282484531403,0.1365,0.024700000000000003,-0.0118,1.0666659562090937,-0.29520542670422606,-1.2092378387889622
10200,2020-05-01,0.12749362161159522,0.0558,0.0245,-0.048,1.145779566140197,-0.2875605025554984,-1.2092378387889622
10200,2020-06-01,-0.056296078658103946,0.0246,0.0269,-0.0204,1.1149129725807505,-0.27783980336630343,-1.2092378387889622
10200,2020-07-01,0.22075593640804292,0.057699999999999994,-0.0227,-0.0146,1.3500841900277905,-0.2828835370264195,-1.0051059552228827
10200,2020-08-01,0.02640586329400539,0.07629999999999999,-0.0022,-0.029300000000000003,1.3528228169080714,-0.26216843185040506,-1.0051059552228827
10200,2020-09-01,-0.047676077282428744,-0.0363,-4e-4,-0.026600000000000002,1.1048993684640978,-0.2629364202757092,-1.0051059552228827
10200,2020-10-01,0.1288820671081543,-0.021,0.043899999999999995,0.04190000000000001,0.6112427814708908,-0.26823530889265357,-1.0051059552228827
10200,2020-11-01,0.1385803686618805,0.1247,0.0574,0.0199,0.363867764888608,-0.2478262166616182,-1.0051059552228827
10200,2020-12-01,0.01023377274870872,0.0463,0.0483,-0.015600000000000001,0.3314604241082297,-0.23526450148389497,-1.0051059552228827
10232,2000-01-01,-0.07306551698446273,-0.047400000000000005,0.0579,-0.0189,-0.7023327688686956,-0.35804635684473,1.346664452849178
10232,2000-02-01,0.06977407462596893,0.0245,0.2148,-0.0981,-0.7745286403572283,-0.35857311211130477,1.346664452849178
10232,2000-03-01,-0.06630919740796089,0.052000000000000005,-0.1729,0.0823,-0.8077536942670591,-0.357640009595049,1.346664452849178
10232,2000-04-01,-0.02929135820865631,-0.064,-0.0663,0.0725,-0.9393726756022422,-0.3581289178459735,1.346664452849178
10232,2000-05-01,0.02822784975171089,-0.044199999999999996,-0.0611,0.0483,-1.0589563162322293,-0.3582072213473861,1.346664452849178
10232,2000-06-01,-0.04746099123358727,0.0464,0.128,-0.08410000000000001,-1.1026848458281253,-0.358423360903995,1.346664452849178
10232,2000-07-01,0.01892881397604942,-0.025099999999999997,-0.0308,0.0833,-1.1325892075022055,-0.3587316271493609,0.9314493370429353
10232,2000-08-01,0.028112581819295882,0.0703,-0.0063,-0.0137,-1.1142840986294653,-0.3595107072598187,0.9314493370429353
10232,2000-09-01,0.0223358969181776,-0.0545,-0.0173,0.0717,-1.1563572019895574,-0.35971383957479947,0.9314493370429353
10232,2000-10-01,0.04943144487738609,-0.0276,-0.0393,0.0564,-1.070335777674102,-0.359997257574723,0.9314493370429353
10232,2000-11-01,-0.02745469408333302,-0.1072,-0.0339,0.1234,-1.0858350138702912,-0.3612319836562217,0.9314493370429353
10232,2000-12-01,-0.009390243906527759,0.011899999999999999,0.0073,0.076,-1.087702212760965,-0.36063793637177843,0.9314493370429353
10232,2001-01-01,0.1273160447835922,0.0313,0.0668,-0.051100000000000007,-1.0994984970904316,-0.3594459362114631,0.9314493370429353
10232,2001-02-01,-0.044671933102607725,-0.1005,-0.0074,0.12480000000000001,-1.049256474047426,-0.3614988114732364,0.9314493370429353
10232,2001-03-01,0.008754545207321641,-0.0726,0.0027,0.0643,-0.994475391965774,-0.36270870146726225,0.9314493370429353
10232,2001-04-01,-0.04344802080988884,0.0794,0.005600000000000001,-0.046900000000000004,-1.02294965161297,-0.3641926832102869,0.9314493370429353
10232,2001-05-01,0.10268235408067701,0.0072,0.025,0.0336,-1.0158569850164254,-0.3650677845795004,0.9314493370429353
10232,2001-06-01,0.1376255926609039,-0.0194,0.06269999999999999,-0.0113,-1.0190049237447638,-0.3658366381147014,0.9314493370429353
10232,2001-07-01,-0.02159507150948048,-0.0213,-0.04190000000000001,0.0521,-0.9778172575610854,-0.36480397626153505,1.3305401834511719
10232,2001-08-01,-0.04078422827124596,-0.0646,0.0248,0.023,-0.962374821985205,-0.3655433943214409,1.3305401834511719
10232,2001-09-01,0.01142010362148285,-0.0925,-0.0625,0.0146,-1.0173234988048465,-0.3709451954636175,1.3305401834511719
